일시,기온(°C),강수량(mm),풍속(m/s),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),해면기압(hPa),일조(hr),일사(MJ/m2),적설(cm),3시간신적설(cm),전운량(10분위),중하층운량(10분위),최저운고(100m ),시정(10m),지면온도(°C),5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),체감온도,습도범주
2017-10-27 14:00:00,23.2,,2.2,38.0,10.7,8.0,1008.2,1018.1,1.0,1.23,,,0.0,0.0,,890,30.5,22.6,18.2,16.5,25.0756692885247,낮음
2017-10-27 15:00:00,24.2,,2.5,35.0,10.5,7.7,1008.0,1017.8,1.0,0.99,,,0.0,0.0,,934,28.1,22.9,18.9,16.9,26.105377957597128,낮음
2017-10-27 16:00:00,23.6,,2.0,33.0,9.5,6.3,1008.3,1018.1,1.0,0.66,,,0.0,0.0,,1085,24.1,22.5,19.4,17.2,25.53874790591585,낮음
2017-10-27 17:00:00,21.9,,1.9,35.0,9.2,5.7,1008.4,1018.3,1.0,0.31,,,0.0,0.0,,1218,19.7,21.3,19.5,17.5,23.75362491805255,낮음
2017-10-27 18:00:00,19.3,,1.8,41.0,9.2,5.7,1008.7,1018.7,0.3,0.02,,,0.0,0.0,,1446,15.7,19.4,19.3,17.7,21.030811896213535,보통
2017-10-27 19:00:00,18.3,,2.6,41.0,8.6,4.8,1009.3,1019.4,,,,,,0.0,,1629,14.2,18.0,18.8,17.8,19.699811262367028,보통
2017-10-27 20:00:00,17.4,,1.2,48.0,9.5,6.2,1009.8,1019.9,,,,,,0.0,,1486,13.0,17.1,18.4,17.8,19.33085642630486,보통
2017-10-27 21:00:00,16.2,,1.6,58.0,10.6,7.9,1010.0,1020.2,,,,,0.0,0.0,,1358,11.7,16.3,17.9,17.8,17.855260873482035,보통
2017-10-27 22:00:00,15.2,,0.8,61.0,10.5,7.7,1010.5,1020.7,,,,,,0.0,,1370,10.7,15.5,17.4,17.7,17.411002775603972,보통
2017-10-27 23:00:00,14.5,,0.9,57.0,9.3,6.0,1010.4,1020.6,,,,,,0.0,,1435,9.9,14.9,17.0,17.6,16.60495863145467,보통
2017-10-28 00:00:00,13.6,,1.1,59.0,9.2,5.7,1010.1,1020.4,,,,,0.0,0.0,,1454,8.9,14.3,16.6,17.4,15.502945223522449,보통
2017-10-28 01:00:00,13.1,,1.4,61.0,9.2,5.7,1010.2,1020.5,,,,,,0.0,,1375,8.5,13.8,16.2,17.3,14.744207250142239,보통
2017-10-28 02:00:00,12.4,,1.9,63.0,9.0,5.5,1010.5,1020.8,,,,,,0.0,,1356,8.3,13.5,15.9,17.1,13.67523143921253,보통
2017-10-28 03:00:00,12.1,,1.1,63.0,8.8,5.2,1010.4,1020.8,,,,,0.0,0.0,,1246,7.9,13.2,15.6,16.9,13.96680599903268,보통
2017-10-28 04:00:00,11.6,,1.3,67.0,9.1,5.6,1010.5,1020.9,,,,,0.0,0.0,,1207,7.8,12.9,15.4,16.8,13.268531989543952,보통
2017-10-28 05:00:00,11.2,,1.7,69.0,9.2,5.7,1010.8,1021.2,,,,,0.0,0.0,,1178,7.4,12.6,15.1,16.7,12.537612133806267,보통
2017-10-28 06:00:00,10.9,,1.9,69.0,9.0,5.4,1011.1,1021.5,,,,,0.0,0.0,,1133,7.4,12.4,14.9,16.5,12.083906153079894,보통
2017-10-28 07:00:00,10.6,,1.7,69.0,8.8,5.1,1011.4,1021.8,0.0,0.0,,,0.0,0.0,,1188,7.3,12.2,14.7,16.3,11.905732108209154,보통
2017-10-28 08:00:00,11.6,,1.9,60.0,8.1,4.0,1011.9,1022.3,0.5,0.13,,,0.0,0.0,,1481,9.0,12.3,14.5,16.2,12.82652461994179,보통
2017-10-28 09:00:00,15.0,,2.1,53.0,9.0,5.4,1012.1,1022.4,1.0,0.51,,,0.0,0.0,,1509,14.8,13.4,14.4,16.0,16.336530257823924,보통
2017-10-28 10:00:00,18.1,,2.7,48.0,9.9,6.9,1011.9,1022.0,1.0,0.89,,,0.0,0.0,,1519,20.2,15.7,14.7,15.9,19.453518542947634,보통
2017-10-28 11:00:00,20.2,,2.6,44.0,10.4,7.5,1011.4,1021.5,1.0,1.17,,,0.0,0.0,,1602,24.5,18.1,15.4,15.9,21.75845510128386,보통
2017-10-28 12:00:00,22.1,,1.7,40.0,10.6,7.8,1010.8,1020.7,1.0,1.36,,,0.0,0.0,,1555,28.4,20.2,16.2,16.0,24.016765932153753,보통
2017-10-28 13:00:00,22.8,,0.9,34.0,9.4,6.1,1009.6,1019.5,1.0,1.41,,,0.0,0.0,,1822,31.2,21.9,17.2,16.2,24.99934583811112,낮음
2017-10-28 14:00:00,24.7,,1.4,31.0,9.6,6.4,1008.9,1018.7,1.0,1.27,,,0.0,0.0,,1960,31.6,23.0,18.2,16.5,26.807404894789663,낮음
2017-10-28 15:00:00,24.3,,1.9,34.0,10.3,7.4,1008.5,1018.3,1.0,1.01,,,0.0,0.0,,1453,28.9,23.4,19.0,16.8,26.299745375864774,낮음
2017-10-28 16:00:00,24.1,,2.7,36.0,10.7,8.0,1008.7,1018.5,1.0,0.67,,,0.0,0.0,,1818,24.8,22.8,19.5,17.2,25.97128819879024,낮음
2017-10-28 17:00:00,22.4,,2.7,39.0,10.5,7.7,1008.7,1018.6,1.0,0.3,,,0.0,0.0,,1993,20.4,21.6,19.6,17.5,24.1245867963015,낮음
2017-10-28 18:00:00,20.2,,2.0,44.0,10.4,7.5,1008.6,1018.6,0.3,0.03,,,1.0,0.0,,1909,17.1,19.9,19.5,17.7,21.919433115080693,보통
2017-10-28 19:00:00,19.1,,2.4,45.0,9.9,6.8,1008.9,1018.9,,,,,,0.0,,1736,15.2,18.6,19.1,17.9,20.622905367082375,보통
2017-10-28 20:00:00,18.6,,3.4,44.0,9.3,6.0,1009.3,1019.3,,,,,,0.0,,1721,14.2,17.7,18.6,17.9,19.82070552031891,보통
2017-10-28 21:00:00,18.1,,4.6,53.0,10.9,8.3,1008.7,1018.8,,,,,0.0,0.0,,1439,14.2,17.2,18.2,17.9,19.01608686470206,보통
2017-10-28 22:00:00,16.8,,1.2,61.0,11.6,9.2,1008.5,1018.6,,,,,,0.0,,1251,13.0,16.8,17.9,17.8,18.713014323779177,보통
2017-10-28 23:00:00,15.7,,1.3,64.0,11.3,8.8,1008.5,1018.7,,,,,,0.0,,1281,11.5,16.0,17.6,17.7,17.5120265795652,보통
2017-10-29 00:00:00,14.9,,0.4,59.0,9.9,6.9,1008.2,1018.4,,,,,0.0,0.0,,1559,10.5,15.3,17.2,17.7,17.663052990686236,보통
2017-10-29 01:00:00,14.1,,0.8,60.0,9.6,6.4,1007.9,1018.1,,,,,,0.0,,1559,9.8,14.8,16.8,17.5,16.30649992348907,보통
2017-10-29 02:00:00,13.3,,1.2,64.0,9.7,6.6,1007.5,1017.8,,,,,,0.0,,1534,9.3,14.2,16.5,17.4,15.108935392379363,보통
2017-10-29 03:00:00,12.8,,0.6,66.0,9.7,6.5,1006.9,1017.2,,,,,0.0,0.0,,1391,8.7,13.8,16.1,17.2,15.274423453359844,보통
2017-10-29 04:00:00,12.3,,0.7,69.0,9.8,6.7,1006.0,1016.3,,,,,0.0,0.0,,1336,8.2,13.4,15.8,17.0,14.631570472872621,보통
2017-10-29 05:00:00,12.0,,1.7,68.0,9.5,6.2,1006.5,1016.8,,,,,0.0,0.0,,1233,8.6,13.2,15.5,16.9,13.38011883460241,보통
2017-10-29 06:00:00,11.5,,0.3,71.0,9.6,6.4,1006.5,1016.8,,,,,0.0,0.0,,1091,7.8,12.9,15.3,16.8,14.650275456384689,높음
2017-10-29 07:00:00,11.6,,1.4,71.0,9.7,6.5,1006.1,1016.4,0.0,0.0,,,0.0,0.0,,990,7.8,12.6,15.1,16.6,13.184311002989553,높음
2017-10-29 08:00:00,11.9,,2.7,69.0,9.5,6.3,1006.4,1016.7,0.0,0.1,,,0.0,0.0,,857,10.0,12.8,14.9,16.5,12.718489898576943,보통
2017-10-29 09:00:00,12.7,,5.5,74.0,10.8,8.1,1006.5,1016.8,0.0,0.35,,,0.0,0.0,,533,13.4,13.6,14.8,16.3,12.692214374856508,높음
2017-10-29 10:00:00,13.4,,2.6,70.0,10.7,8.0,1006.4,1016.6,0.0,0.45,,,1.0,1.0,10.0,515,16.0,14.4,15.0,16.2,14.390677151476243,보통
2017-10-29 11:00:00,15.1,,3.0,58.0,9.9,6.8,1006.0,1016.2,1.0,0.91,,,1.0,1.0,10.0,689,20.9,16.1,15.2,16.2,16.08735980959775,보통
2017-10-29 12:00:00,16.5,,4.4,37.0,6.9,1.7,1005.0,1015.1,1.0,1.24,,,0.0,0.0,,1318,24.1,18.0,15.8,16.2,17.25551403037355,낮음
2017-10-29 13:00:00,16.5,,5.4,36.0,6.7,1.3,1003.9,1014.0,1.0,1.37,,,1.0,1.0,10.0,1763,26.0,19.5,16.5,16.3,17.051683139527107,낮음
2017-10-29 14:00:00,16.1,,5.7,37.0,6.7,1.3,1003.5,1013.6,1.0,1.3,,,1.0,1.0,10.0,1725,25.6,20.2,17.2,16.4,16.53861802884132,낮음
2017-10-29 15:00:00,14.8,,6.5,33.0,5.6,-1.3,1004.2,1014.4,1.0,1.11,,,0.0,0.0,,1838,22.2,20.2,17.7,16.6,14.895345700238899,낮음
2017-10-29 16:00:00,14.0,,5.4,32.0,5.1,-2.4,1004.9,1015.1,1.0,0.75,,,0.0,0.0,,1853,17.8,19.3,18.0,16.9,14.199659611394177,낮음
2017-10-29 17:00:00,11.8,,5.9,31.0,4.3,-4.8,1005.7,1016.0,1.0,0.33,,,0.0,0.0,,1989,11.4,17.9,17.9,17.1,11.564824498202377,낮음
2017-10-29 18:00:00,10.2,,5.5,29.0,3.6,-7.0,1006.7,1017.1,0.3,0.03,,,0.0,0.0,,2000,8.4,16.1,17.6,17.2,9.836373693988637,낮음
2017-10-29 19:00:00,9.0,,3.4,31.0,3.6,-7.2,1008.1,1018.5,,,,,,0.0,,2000,6.8,14.8,17.0,17.2,9.22462469444267,낮음
2017-10-29 20:00:00,8.3,,3.0,30.0,3.3,-8.2,1009.2,1019.7,,,,,,0.0,,2000,5.6,13.8,16.5,17.1,8.646822086762723,낮음
2017-10-29 21:00:00,7.5,,1.4,27.0,2.8,-10.3,1009.8,1020.3,,,,,0.0,0.0,,2000,4.0,13.0,15.9,17.0,8.920594594105552,낮음
2017-10-29 22:00:00,7.1,,4.2,25.0,2.5,-11.6,1010.6,1021.2,,,,,,0.0,,2000,4.0,12.2,15.5,16.8,6.769676139544424,낮음
2017-10-29 23:00:00,6.8,,4.2,27.0,2.7,-10.9,1010.9,1021.5,,,,,,0.0,,2000,3.6,11.7,15.0,16.7,6.43357351668123,낮음
2017-10-30 00:00:00,6.3,,4.6,28.0,2.7,-10.9,1011.3,1021.9,,,,,0.0,0.0,,2000,3.2,11.2,14.6,16.4,5.7097453033922445,낮음
2017-10-30 01:00:00,5.5,,1.9,28.0,2.5,-11.6,1012.0,1022.7,,,,,,0.0,,2000,1.6,10.7,14.2,16.2,6.355135123002405,낮음
2017-10-30 02:00:00,5.1,,2.3,28.0,2.5,-11.9,1012.8,1023.5,,,,,,0.0,,2000,1.1,10.2,13.8,16.0,5.60923350955459,낮음
2017-10-30 03:00:00,4.9,,4.1,27.0,2.3,-12.5,1013.2,1023.9,,,,,0.0,0.0,,2000,1.8,9.8,13.5,15.8,4.350564686228,낮음
2017-10-30 04:00:00,4.5,,3.5,28.0,2.4,-12.4,1013.5,1024.2,,,,,0.0,0.0,,2000,0.9,9.4,13.2,15.6,4.203511525936977,낮음
2017-10-30 05:00:00,4.2,,2.5,29.0,2.4,-12.3,1014.0,1024.7,,,,,0.0,0.0,,2000,0.4,9.2,12.9,15.5,4.493244754095261,낮음
2017-10-30 06:00:00,3.3,,1.0,31.0,2.4,-12.2,1014.6,1025.4,,,,,0.0,0.0,,2000,-1.1,8.7,12.6,15.2,5.1094,낮음
2017-10-30 07:00:00,2.9,,1.3,33.0,2.5,-11.8,1015.1,1025.9,0.0,0.0,,,0.0,0.0,,2000,-0.1,8.2,12.3,15.0,4.264043469254957,낮음
2017-10-30 08:00:00,2.7,,0.9,30.0,2.2,-13.1,1016.0,1026.8,0.5,0.14,,,0.0,0.0,,1999,-0.1,8.0,12.0,14.9,4.670769590665983,낮음
2017-10-30 09:00:00,5.4,,2.4,26.0,2.3,-12.6,1016.6,1027.3,1.0,0.56,,,0.0,0.0,,2000,12.2,9.0,11.8,14.7,5.859541947210578,낮음
2017-10-30 10:00:00,7.4,,2.8,25.0,2.6,-11.3,1016.5,1027.1,1.0,0.97,,,0.0,0.0,,1990,21.1,11.4,12.0,14.5,7.7724529414905135,낮음
2017-10-30 11:00:00,9.6,,2.4,21.0,2.5,-11.7,1016.3,1026.8,1.0,1.29,,,0.0,0.0,,1782,26.5,13.5,12.5,14.4,10.38553657228076,낮음
2017-10-30 12:00:00,10.5,,2.9,23.0,2.9,-9.8,1016.4,1026.9,1.0,1.45,,,0.0,0.0,,1842,29.3,15.5,13.2,14.4,11.100532200601636,낮음
2017-10-30 13:00:00,11.4,,2.6,18.0,2.4,-12.1,1015.3,1025.7,1.0,1.38,,,0.0,0.0,,2000,31.6,17.0,14.1,14.5,12.223683636826944,낮음
2017-10-30 14:00:00,12.0,,3.2,18.0,2.5,-11.6,1014.7,1025.1,1.0,1.27,,,0.0,0.0,,2000,29.6,18.1,14.9,14.7,12.613530720808225,낮음
2017-10-30 15:00:00,12.8,,4.0,17.0,2.5,-11.7,1014.7,1025.1,1.0,1.04,,,0.0,0.0,,1994,24.3,18.3,15.6,15.0,13.217208860774136,낮음
2017-10-30 16:00:00,12.5,,3.8,17.0,2.5,-11.9,1014.5,1024.9,1.0,0.72,,,0.0,0.0,,1984,16.4,17.8,16.0,15.2,12.947709643432603,낮음
2017-10-30 17:00:00,12.1,,2.2,19.0,2.7,-10.8,1014.3,1024.7,1.0,0.32,,,0.0,0.0,,2000,10.3,16.7,16.2,15.5,13.184108579787805,낮음
2017-10-30 18:00:00,10.0,,1.9,22.0,2.7,-10.7,1014.1,1024.6,0.3,0.02,,,0.0,0.0,,2000,6.5,14.8,15.9,15.6,11.129110981400315,낮음
2017-10-30 19:00:00,9.8,,2.0,25.0,3.0,-9.3,1014.7,1025.2,,,,,,0.0,,2000,5.3,13.4,15.5,15.7,10.848587872526084,낮음
2017-10-30 20:00:00,8.9,,1.4,28.0,3.2,-8.6,1014.7,1025.2,,,,,,0.0,,2000,3.1,12.3,15.0,15.7,10.376497758114724,낮음
2017-10-30 21:00:00,8.1,,0.5,31.0,3.3,-8.0,1015.1,1025.7,,,,,0.0,0.0,,2000,2.1,11.4,14.5,15.6,10.852222212594778,낮음
2017-10-30 22:00:00,7.6,,1.3,34.0,3.6,-7.2,1015.5,1026.1,,,,,,0.0,,2000,1.1,10.6,13.9,15.5,9.128537267571998,낮음
2017-10-30 23:00:00,7.0,,1.8,39.0,3.9,-6.0,1015.7,1026.3,,,,,,0.0,,2000,1.3,10.2,13.5,15.3,8.028495203025443,낮음
2017-10-31 00:00:00,6.2,,0.4,42.0,4.0,-5.7,1015.7,1026.4,,,,,0.0,0.0,,2000,0.6,9.7,13.1,15.1,9.276855237790706,보통
2017-10-31 01:00:00,5.8,,1.1,45.0,4.2,-5.2,1015.9,1026.6,,,,,,0.0,,2000,-0.3,9.2,12.8,15.0,7.515021256175663,보통
2017-10-31 02:00:00,5.4,,1.1,47.0,4.2,-5.0,1016.3,1027.0,,,,,,0.0,,2000,-1.1,8.6,12.5,14.7,7.105384129645059,보통
2017-10-31 03:00:00,4.9,,1.3,49.0,4.2,-4.9,1016.1,1026.8,,,,,0.0,0.0,,2000,-1.2,8.3,12.1,14.6,6.334040830240933,보통
2017-10-31 04:00:00,4.7,,0.1,51.0,4.4,-4.5,1016.1,1026.8,,,,,0.0,0.0,,2000,-1.6,7.8,11.7,14.4,9.464193466507673,보통
2017-10-31 05:00:00,4.1,,2.1,52.0,4.3,-4.8,1016.0,1026.7,,,,,0.0,0.0,,2000,-1.6,7.6,11.5,14.2,4.695590063222964,보통
2017-10-31 06:00:00,3.9,,1.4,54.0,4.4,-4.5,1016.1,1026.8,,,,,0.0,0.0,,2000,-1.8,7.4,11.2,14.0,5.176843600939107,보통
2017-10-31 07:00:00,3.7,,1.7,56.0,4.5,-4.2,1016.2,1026.9,0.0,0.0,,,1.0,0.0,,2000,-1.8,7.1,11.0,13.8,4.639111813842399,보통
2017-10-31 08:00:00,4.8,,2.2,51.0,4.4,-4.5,1016.5,1027.2,0.5,0.12,,,0.0,0.0,,1972,0.8,7.2,10.8,13.7,5.3635326181860705,보통
2017-10-31 09:00:00,8.0,,1.3,42.0,4.5,-4.1,1017.1,1027.7,1.0,0.5,,,0.0,0.0,,1945,12.7,8.4,10.7,13.5,9.542536739769194,보통
2017-10-31 10:00:00,11.0,,1.6,34.0,4.5,-4.2,1016.7,1027.2,1.0,0.86,,,1.0,0.0,,1951,21.9,11.0,11.0,13.4,12.400633519679552,낮음
2017-10-31 11:00:00,12.5,,1.0,33.0,4.8,-3.3,1016.2,1026.6,1.0,1.12,,,1.0,0.0,,1803,28.6,13.6,11.6,13.3,14.475000000000001,낮음
2017-10-31 12:00:00,13.9,,3.4,39.0,6.2,0.1,1015.6,1025.9,1.0,1.3,,,1.0,0.0,,1977,32.4,16.0,12.6,13.4,14.633040949317,낮음
2017-10-31 13:00:00,15.0,,3.1,35.0,6.0,-0.3,1014.6,1024.9,1.0,1.3,,,2.0,1.0,10.0,1969,33.2,17.7,13.6,13.6,15.943935531194244,낮음
2017-10-31 14:00:00,14.9,,3.7,45.0,7.6,3.0,1013.8,1024.1,1.0,1.1,,,3.0,3.0,12.0,1989,28.9,18.4,14.5,13.8,15.646306797564332,보통
2017-10-31 15:00:00,15.1,,2.8,44.0,7.5,2.9,1013.6,1023.9,1.0,0.82,,,2.0,2.0,12.0,1991,26.0,18.3,15.2,14.2,16.157809814732534,보통
2017-10-31 16:00:00,15.2,,2.3,46.0,7.9,3.6,1013.2,1023.5,1.0,0.68,,,3.0,3.0,12.0,1971,20.1,18.2,15.7,14.5,16.461909421765657,보통
2017-10-31 17:00:00,14.3,,2.1,56.0,9.1,5.6,1012.9,1023.2,0.9,0.2,,,5.0,5.0,10.0,2000,14.6,17.1,15.9,14.8,15.588946942574319,보통
2017-10-31 18:00:00,13.5,,1.7,58.0,8.9,5.3,1012.6,1022.9,0.1,0.01,,,5.0,5.0,10.0,2000,12.5,15.7,15.8,15.0,14.959818898595184,보통
2017-10-31 19:00:00,12.7,,2.1,61.0,8.9,5.3,1012.9,1023.2,,,,,,5.0,10.0,1855,9.6,14.8,15.5,15.1,13.880185079146656,보통
2017-10-31 20:00:00,12.3,,1.3,68.0,9.7,6.5,1012.8,1023.2,,,,,,5.0,8.0,1761,8.4,13.8,15.2,15.2,13.993031065889042,보통
2017-10-31 21:00:00,12.1,,0.8,71.0,9.9,6.9,1012.9,1023.3,,,,,2.0,2.0,7.0,1548,8.0,13.2,14.8,15.2,14.298312919643799,높음
2017-10-31 22:00:00,12.2,,2.3,71.0,10.0,7.0,1013.0,1023.4,,,,,,8.0,7.0,1318,8.5,13.0,14.5,15.1,13.238342319128709,높음
2017-10-31 23:00:00,12.1,,1.6,72.0,10.1,7.1,1013.0,1023.4,,,,,,9.0,9.0,1303,9.5,12.9,14.4,15.1,13.554496998368538,높음
2017-11-01 00:00:00,11.7,,1.1,77.0,10.5,7.7,1012.7,1023.1,,,,,4.0,2.0,10.0,1274,8.0,12.6,14.2,15.0,13.557168872502075,높음
2017-11-01 01:00:00,11.6,,1.5,77.0,10.4,7.6,1012.4,1022.8,,,,,,5.0,12.0,1197,9.3,12.4,14.0,14.9,13.105000426098659,높음
2017-11-01 02:00:00,11.9,,2.2,75.0,10.4,7.6,1011.9,1022.3,,,,,,6.0,11.0,1250,9.6,12.5,13.9,14.9,12.969846224675432,높음
2017-11-01 03:00:00,11.7,,1.7,76.0,10.4,7.6,1011.5,1021.9,,,,,8.0,2.0,10.0,1181,9.4,12.4,13.8,14.8,13.064178821803855,높음
2017-11-01 04:00:00,12.1,,2.0,77.0,10.8,8.1,1011.5,1021.9,,,,,9.0,7.0,7.0,1060,10.7,12.6,13.7,14.7,13.296947878091043,높음
2017-11-01 05:00:00,12.0,,2.7,79.0,11.0,8.4,1011.5,1021.9,,,,,8.0,5.0,11.0,1013,10.1,12.6,13.7,14.7,12.827119392840984,높음
2017-11-01 06:00:00,11.9,,2.0,80.0,11.1,8.5,1011.3,1021.7,,,,,7.0,3.0,11.0,926,9.4,12.5,13.6,14.7,13.084047008041917,높음
2017-11-01 07:00:00,12.2,,1.3,78.0,11.0,8.4,1011.4,1021.8,0.0,0.0,,,9.0,7.0,8.0,906,10.7,12.5,13.6,14.6,13.889531197839744,높음
2017-11-01 08:00:00,11.9,,1.1,78.0,10.8,8.1,1011.7,1022.1,0.0,0.04,,,9.0,8.0,8.0,777,11.2,12.6,13.6,14.6,13.76198743576738,높음
2017-11-01 09:00:00,12.4,,0.7,75.0,10.7,8.0,1011.8,1022.1,0.0,0.1,,,9.0,9.0,8.0,798,13.3,12.9,13.6,14.6,14.731171081330986,높음
2017-11-01 10:00:00,13.3,,1.2,73.0,11.1,8.5,1011.6,1021.9,0.0,0.15,,,9.0,9.0,8.0,1005,14.9,13.5,13.7,14.5,15.108935392379363,높음
2017-11-01 11:00:00,15.4,,2.8,66.0,11.5,9.0,1011.0,1021.2,0.3,0.56,,,9.0,9.0,8.0,1134,24.8,14.7,13.9,14.5,16.484512030573136,보통
2017-11-01 12:00:00,15.7,,2.8,68.0,12.1,9.8,1010.5,1020.7,0.4,0.43,,,9.0,9.0,8.0,968,21.0,15.8,14.3,14.6,16.811214246413734,보통
2017-11-01 13:00:00,16.0,,1.6,68.0,12.3,10.0,1009.7,1019.9,0.2,0.3,,,9.0,9.0,8.0,1050,18.9,16.0,14.8,14.7,17.645467513720405,보통
2017-11-01 14:00:00,17.1,,3.4,60.0,11.6,9.2,1009.2,1019.3,0.5,0.4,,,9.0,7.0,9.0,1661,22.2,16.4,15.1,14.8,18.165067891275744,보통
2017-11-01 15:00:00,18.0,,2.4,53.0,10.9,8.2,1009.0,1019.1,0.4,0.49,,,9.0,5.0,11.0,1751,22.8,17.1,15.4,14.9,19.437525822421136,보통
2017-11-01 16:00:00,17.6,,2.6,58.0,11.6,9.2,1009.1,1019.2,0.2,0.33,,,9.0,5.0,9.0,1951,19.9,17.1,15.7,15.0,18.94136353223977,보통
2017-11-01 17:00:00,16.9,,3.2,62.0,11.9,9.5,1009.1,1019.2,0.0,0.12,,,8.0,1.0,9.0,1624,16.6,16.7,15.9,15.2,17.999136186488464,보통
2017-11-01 18:00:00,16.2,,2.8,67.0,12.3,10.0,1009.3,1019.5,0.0,0.02,,,8.0,1.0,9.0,1315,13.9,15.9,15.9,15.3,17.355717939481394,보통
2017-11-01 19:00:00,15.8,,2.0,75.0,13.4,11.3,1009.7,1019.9,,,,,,2.0,6.0,1100,13.4,15.4,15.7,15.4,17.235613973999897,높음
2017-11-01 20:00:00,15.4,,2.4,78.0,13.6,11.5,1009.8,1020.0,,,,,,2.0,5.0,1072,13.1,15.1,15.6,15.5,16.635719625949115,높음
2017-11-01 21:00:00,15.1,,2.4,78.0,13.3,11.2,1009.9,1020.1,,,,,9.0,4.0,10.0,1033,12.3,14.8,15.4,15.5,16.312434295586954,높음
2017-11-01 22:00:00,14.8,,2.6,79.0,13.2,11.1,1010.2,1020.5,,,,,,1.0,52.0,849,12.4,14.6,15.3,15.5,15.907572611730753,높음
2017-11-01 23:00:00,14.5,,2.0,81.0,13.3,11.2,1010.1,1020.3,,,,,,2.0,6.0,726,11.5,14.3,15.2,15.4,15.85175831868057,높음
2017-11-02 00:00:00,14.2,,0.6,82.0,13.2,11.1,1009.8,1020.0,,,,,9.0,4.0,10.0,693,11.5,14.1,15.0,15.4,16.656058539627864,높음
2017-11-02 01:00:00,14.1,,1.4,82.0,13.1,11.0,1009.6,1019.8,,,,,,1.0,4.0,669,11.6,14.0,14.9,15.4,15.78413808157736,높음
2017-11-02 02:00:00,14.0,,0.6,82.0,13.0,10.9,1009.6,1019.8,,,,,,9.0,4.0,612,12.5,14.0,14.8,15.4,16.45868209873243,높음
2017-11-02 03:00:00,14.2,,1.2,82.0,13.2,11.1,1009.1,1019.3,,,,,10.0,5.0,10.0,584,12.7,14.0,14.8,15.3,16.035698546167886,높음
2017-11-02 04:00:00,14.2,,0.6,83.0,13.4,11.3,1008.7,1018.9,,,,,10.0,4.0,10.0,483,12.8,14.1,14.8,15.3,16.656058539627864,높음
2017-11-02 05:00:00,14.1,,1.0,83.0,13.3,11.2,1008.6,1018.8,,,,,10.0,6.0,10.0,467,13.2,14.1,14.7,15.3,16.1038,높음
2017-11-02 06:00:00,14.3,,0.7,81.0,13.1,11.0,1008.5,1018.7,,,,,10.0,7.0,10.0,465,13.4,14.2,14.7,15.2,16.62358264203996,높음
2017-11-02 07:00:00,14.3,,1.8,82.0,13.3,11.2,1008.3,1018.5,0.0,0.0,,,10.0,8.0,10.0,431,13.3,14.3,14.7,15.2,15.745317305486669,높음
2017-11-02 08:00:00,14.4,,2.0,80.0,13.0,10.9,1008.4,1018.6,0.0,0.02,,,10.0,6.0,10.0,445,14.2,14.3,14.7,15.2,15.745307883656007,높음
2017-11-02 09:00:00,15.1,,1.2,78.0,13.3,11.2,1008.7,1018.9,0.0,0.1,,,10.0,2.0,10.0,451,15.7,14.7,14.8,15.2,16.962461699956407,높음
2017-11-02 10:00:00,14.8,,0.9,77.0,12.9,10.7,1008.6,1018.9,0.0,0.11,,,10.0,2.0,10.0,440,16.1,15.0,14.9,15.2,16.908370217237437,높음
2017-11-02 11:00:00,16.2,,1.6,75.0,13.7,11.7,1008.3,1018.5,0.0,0.2,,,10.0,4.0,10.0,472,19.0,15.4,15.0,15.3,17.855260873482035,높음
2017-11-02 12:00:00,17.5,,1.4,64.0,12.8,10.6,1007.7,1017.8,0.3,0.71,,,8.0,8.0,10.0,619,23.5,16.9,15.3,15.3,19.31990290845678,보통
2017-11-02 13:00:00,17.8,,3.4,64.0,12.9,10.8,1007.0,1017.1,0.6,0.57,,,9.0,9.0,8.0,637,22.8,17.7,15.8,15.3,18.937698784829216,보통
2017-11-02 14:00:00,17.5,,2.3,67.0,13.3,11.2,1006.6,1016.7,0.3,0.26,,,10.0,8.0,9.0,502,19.4,17.7,16.2,15.5,18.933310867120653,보통
2017-11-02 15:00:00,16.5,1.0,3.1,84.0,15.7,13.7,1006.6,1016.7,0.0,0.07,,,10.0,7.0,10.0,347,16.7,17.0,16.3,15.7,17.58896030626519,높음
2017-11-02 16:00:00,16.4,,2.7,82.0,15.3,13.3,1006.6,1016.7,0.0,0.19,,,9.0,9.0,10.0,388,17.0,16.7,16.3,15.7,17.606817140458894,높음
2017-11-02 17:00:00,16.2,,1.9,82.0,15.1,13.1,1006.6,1016.7,0.0,0.04,,,10.0,6.0,10.0,411,15.8,16.4,16.3,15.8,17.706588830748537,높음
2017-11-02 18:00:00,16.1,0.0,2.9,79.0,14.4,12.4,1006.9,1017.1,0.0,0.01,,,9.0,9.0,10.0,684,15.0,16.1,16.2,15.9,17.213714189956637,높음
2017-11-02 19:00:00,16.0,,2.7,78.0,14.1,12.1,1007.5,1017.7,,,,,,9.0,6.0,700,14.6,15.8,16.1,15.9,17.172299163402723,높음
2017-11-02 20:00:00,15.9,,1.8,80.0,14.4,12.4,1007.4,1017.6,,,,,,7.0,6.0,592,14.3,15.6,16.0,16.0,17.436675574519267,높음
